load_type,pieces,origin_city,destination_city,fuel_surcharge_rate,actual_duration_hours,primary_freight_type,weight_kg,distance_km,fuel_quantity_liters,avg_fuel_price_aud_per_liter,total_fuel_cost_aud,revenue_aud,fuel_surcharge_aud,base_rate_per_km_aud,annual_revenue_potential_aud
Refrigerated,19,Kansas City,Portland,0.18,31.3,Electronics,10672.57487373,2764.84612,,,,8262.503999999999,556.632,2.762623187145041,7800604.199999999
Refrigerated,9,Charlotte,Portland,0.31,44.5,Retail,6173.3921557,4227.73618,391.41139400000003,1.8767782089654754,734.5875,11862.81,1465.866,3.0086867908583645,8418679.2
Refrigerated,6,Columbus,Portland,0.34,45.5,Food/Beverage,11402.40499706,3752.98088,1613.341742,2.074412018777358,3345.8062499999996,9610.398,1427.184,3.0086867908583645,1567720.8
Refrigerated,3,Houston,Memphis,0.29,10.8,Retail,5478.9422372300005,896.40238,765.409902,2.142766569539363,1633.6687499999998,2059.218,290.754,2.1810183056408214,2535388.1999999997
Refrigerated,2,Kansas City,Portland,0.18,32.1,Retail,6129.84728818,2764.84612,950.8949920000001,1.9421608227378275,1756.74375,7174.746,556.632,2.762623187145041,4200346.8
Dry Van,5,Las Vegas,New York,0.21,48.2,Electronics,12360.3920825,4121.51974,737.776409,1.9542962321122415,1469.025,7167.204,968.0579999999999,1.7000758074738713,7801156.8
Refrigerated,3,Seattle,Houston,0.26,43.5,Consumer Goods,8298.92600152,3495.48648,3201.699778,1.8677523262561606,5928.075,7246.709999999999,1016.496,2.1139100500826427,4782074.399999999
Dry Van,1,Charlotte,Seattle,0.18,44.8,Automotive,16669.519597500002,4221.29882,,,,9764.063999999998,849.852,2.6731455130674684,3533380.1999999997
Dry Van,18,Atlanta,Miami,0.22,13.3,General,14615.653346140001,1121.70998,1288.175023,1.691197254722738,2169.88125,2773.152,276.012,2.3264195260168763,5063943.6
Refrigerated,4,Dallas,Indianapolis,0.17,16.6,Retail,6653.746475530001,1413.00052,1089.8195389999998,1.8743015948074315,2023.9687499999995,2663.1359999999995,268.66799999999995,2.1810183056408214,6673773.6
Dry Van,21,Miami,Dallas,0.17,26.3,Food/Beverage,15156.789043550001,2053.51784,481.50415200000003,1.7660735561009244,852.35625,4751.064,390.45599999999996,2.6060372575092896,8540033.4
Refrigerated,14,Minneapolis,Houston,0.21,23.7,Consumer Goods,13926.64653611,1956.95744,1344.956173,1.8191556528883266,2433.6375000000003,5644.764,459.648,3.0757950464165433,6406174.8
Refrigerated,13,Columbus,Los Angeles,0.22,38.1,Consumer Goods,8523.45422467,3651.59246,1139.029869,1.7628539576954674,2051.49375,9619.956,898.524,3.0646103371568474,6937020.0
Dry Van,14,Charlotte,Portland,0.31,51.9,Retail,14966.73384052,4227.73618,1825.7032430000002,1.7723889222039353,3212.64375,13610.898,1465.866,3.0086867908583645,4714414.2
Dry Van,6,Chicago,Los Angeles,0.29,41.8,Consumer Goods,6180.649633620001,3223.5080199999998,709.0072930000001,1.8423532721686686,1272.7312499999998,9003.978000000001,1045.566,2.8521008612226124,6406174.8
Refrigerated,9,Miami,Denver,0.28,35.1,General,9408.86653091,3192.93056,536.7711380000001,2.1100752626531865,1132.63125,5715.683999999999,999.9359999999999,1.9237699926678016,545509.7999999999
Dry Van,26,Portland,Columbus,0.34,41.2,Retail,13481.672421140001,3752.98088,217.661075,2.160102868645668,470.17499999999995,9941.04,1427.184,2.3711583630556627,8456823.0
Dry Van,2,Phoenix,Philadelphia,0.19,46.3,Retail,4821.6868931,3844.71326,1068.621243,1.9322543661056528,2128.51875,12401.171999999999,817.038,3.031056209377757,8456823.0
Dry Van,11,Charlotte,Seattle,0.18,43.1,Food/Beverage,20167.62395494,4221.29882,1844.6302930000002,1.9352263030953054,3577.0125000000003,12406.482,849.852,2.6731455130674684,3463192.8
Dry Van,2,Charlotte,Portland,0.31,45.1,Automotive,15154.06748933,4227.73618,257.78642099999996,2.0536084598497912,529.3875,13608.918,1465.866,3.0086867908583645,4938679.8
Refrigerated,17,Kansas City,Los Angeles,0.19,28.0,Electronics,7254.75636578,2505.74238,1100.797228,1.917890003989,2140.9312499999996,5151.329999999999,532.494,2.2481265611990007,4144491.0
Dry Van,20,Kansas City,Charlotte,0.3,18.0,Automotive,19544.388038560002,1482.20214,,,,4323.528,497.34000000000003,2.740253768625648,8970256.799999999
Dry Van,26,Miami,Denver,0.28,32.5,Retail,15801.797393690002,3192.93056,1663.309154,1.9254849540736667,3210.1312500000004,6439.356,999.9359999999999,1.9237699926678016,8808463.799999999
Dry Van,18,Charlotte,Seattle,0.18,48.8,Automotive,11910.42845146,4221.29882,1970.6844460000002,1.92413107166727,3832.875,11867.526,849.852,2.6731455130674684,1860240.5999999999
Refrigerated,18,Chicago,Portland,0.19,38.6,Electronics,18785.07441118,3246.03878,755.189295,1.7029198950708113,1287.24375,5823.648,689.814,2.0579865037841603,3379208.4
Dry Van,1,Dallas,New York,0.32,28.1,Automotive,18145.05557711,2536.31984,1053.101062,2.07961290850925,2230.3875,6711.804,907.776,2.8409161519629165,857628.0
Dry Van,21,Philadelphia,Minneapolis,0.34,20.7,Consumer Goods,4859.3350598100005,1818.5542,1025.089028,1.8463158548215386,1909.8374999999999,3277.5840000000003,691.56,2.02443237600507,8877583.799999999
Refrigerated,8,Houston,Detroit,0.32,22.2,Food/Beverage,15451.17049168,2045.4711399999999,,,,5486.346,732.096,2.6060372575092896,3513924.0
Refrigerated,24,Philadelphia,New York,0.15,1.6,Food/Beverage,8118.39623826,148.05928,1529.30564,1.920036402925971,2961.09375,455.70599999999996,24.840000000000003,3.12053388345533,6857148.6
Refrigerated,26,Miami,Denver,0.28,36.6,Consumer Goods,8377.851073900001,3192.93056,489.832054,1.8782641774603013,920.025,6102.143999999999,999.9359999999999,1.9237699926678016,5792776.2
Refrigerated,9,Charlotte,Seattle,0.18,50.0,Electronics,10100.59489516,4221.29882,2047.1497279999999,1.8980770907246505,3832.9874999999997,12206.717999999999,849.852,2.6731455130674684,3379208.4
Refrigerated,21,Denver,Kansas City,0.29,12.2,Food/Beverage,12129.967158540001,1029.9776,1049.315652,1.9441421140642623,2045.6437499999997,2621.3399999999997,334.08,2.4494513278735384,4737655.8
Refrigerated,11,Las Vegas,Los Angeles,0.33,4.4,Automotive,8393.273214480001,421.64708,930.8323190000001,1.676915446411353,1557.0,1318.6979999999999,155.628,2.941578535300185,2903895.0
Refrigerated,13,Miami,Dallas,0.17,26.6,Retail,9267.79930384,2053.51784,450.08524900000003,1.7306579736409002,778.9499999999999,6021.846,390.45599999999996,2.6060372575092896,703391.4
Refrigerated,18,Miami,Dallas,0.17,21.2,Electronics,6316.727344620001,2053.51784,1946.4578220000003,1.9066214095699014,3689.53125,5872.986,390.45599999999996,2.6060372575092896,4523898.6
Dry Van,9,Houston,Memphis,0.29,10.0,Electronics,5765.159022700001,896.40238,1269.247973,1.8127164560774132,2342.3624999999997,1725.2100000000003,290.754,2.1810183056408214,4085604.0
Dry Van,23,Kansas City,Los Angeles,0.19,28.2,Automotive,19661.414870020002,2505.74238,1684.50745,1.8972515526719693,3246.6937500000004,4904.73,532.494,2.2481265611990007,2409849.0
Refrigerated,13,Philadelphia,Indianapolis,0.28,12.8,Electronics,13846.814278990001,1078.2578,730.205589,1.8530027130482563,1353.075,2359.0619999999994,337.67999999999995,2.3152348167571795,744291.0
Dry Van,20,Minneapolis,Houston,0.21,20.9,Automotive,10447.59305821,1956.95744,1058.022095,1.9094695158516515,2011.3125000000002,6156.72,459.648,3.0757950464165433,6681661.2
Dry Van,24,Las Vegas,Kansas City,0.24,21.2,Automotive,17987.20543235,2109.84474,761.245951,1.9339879960162834,1499.6062499999998,6515.568,566.352,3.031056209377757,5439272.399999999
Refrigerated,26,Seattle,Charlotte,0.34,48.3,Retail,6788.9170017900005,4221.29882,1254.1063330000002,2.0011042396992664,2595.09375,10158.083999999999,1605.276,2.762623187145041,2000100.5999999999
Refrigerated,26,Minneapolis,Los Angeles,0.3,31.6,General,8926.24424923,2814.73566,,,,6822.737999999999,944.46,2.661960803807772,2751739.1999999997
Refrigerated,1,Atlanta,Miami,0.22,11.8,General,12333.1765403,1121.70998,1314.2943520000001,1.801984461392557,2366.04375,2679.642,276.012,2.3264195260168763,5955359.399999999
Refrigerated,11,Phoenix,Denver,0.21,11.8,Automotive,4789.9354272,1083.08582,281.63450400000005,2.1383086640548843,602.2125,2098.764,254.394,1.9014005741484086,942822.0
Dry Van,23,Las Vegas,Los Angeles,0.33,5.4,Automotive,8136.53993306,421.64708,2033.5222520000002,1.9986276255412228,4080.1687500000003,1331.712,155.628,2.941578535300185,8970256.799999999
Dry Van,12,Las Vegas,Kansas City,0.24,24.8,Retail,18841.319865060002,2109.84474,1439.212882,1.7541032543370467,2532.4312499999996,6668.099999999999,566.352,3.031056209377757,7546455.0
Refrigerated,9,Chicago,Las Vegas,0.26,30.6,Automotive,8022.68824819,2814.73566,733.9909990000001,1.9639550273286117,1441.51875,7000.866,818.532,2.6955149315868616,4346812.8
Refrigerated,6,Portland,Columbus,0.34,41.6,Automotive,17297.29143758,3752.98088,2390.8649560000003,1.8281127407599176,4368.35625,9557.892,1427.184,2.3711583630556627,3603321.0
Dry Van,27,Atlanta,Miami,0.22,14.9,General,17847.49898239,1121.70998,,,,2364.21,276.012,2.3264195260168763,7131349.8
Refrigerated,21,Minneapolis,Atlanta,0.33,19.1,General,16664.530081430003,1680.15096,1289.689187,2.2009670022533885,2838.525,3390.066,620.136,2.3264195260168763,2148598.8
Dry Van,13,Miami,Seattle,0.18,58.5,Retail,13820.50592153,5054.93694,1270.005055,1.8751271328601127,2441.775,10389.528,1017.6839999999999,1.8454770278499257,6134068.8
Dry Van,15,Charlotte,Memphis,0.23,9.9,Retail,8689.46903209,960.77598,2220.142965,1.9447612676037735,4282.537499999999,2488.338,247.158,2.6060372575092896,6673773.6
Refrigerated,20,Kansas City,Charlotte,0.3,18.8,Automotive,8679.03640758,1482.20214,282.01304500000003,2.1308788215807533,600.9375,4645.062,497.34000000000003,2.740253768625648,1426388.4
Dry Van,12,Houston,Seattle,0.34,35.4,Consumer Goods,6722.2389234,3495.48648,3897.4581359999997,1.9455661672051376,7596.862500000001,7850.286,1329.264,1.9796935389662844,2216478.6
Refrigerated,24,Atlanta,Chicago,0.19,12.9,Electronics,6497.710700250001,1089.52318,356.964163,1.9921884287303093,711.1312499999999,1889.6219999999998,231.534,1.9014005741484086,3814788.5999999996
Dry Van,7,Las Vegas,New York,0.21,47.3,Food/Beverage,15492.900989720001,4121.51974,736.262245,1.876778208965475,1356.15,6535.494,968.0579999999999,1.7000758074738713,1261787.4
Refrigerated,8,Kansas City,Atlanta,0.27,14.5,Electronics,20074.63751909,1250.45718,1444.8909970000002,1.9084788701884339,2732.1,3245.706,377.622,2.628406676028683,1532833.2
Dry Van,19,Seattle,Houston,0.26,40.8,Consumer Goods,12152.19318467,3495.48648,230.152928,2.0179452159739633,464.43749999999994,7932.581999999999,1016.496,2.1139100500826427,6175866.6
Dry Van,6,Atlanta,Miami,0.22,14.6,Consumer Goods,9821.63558761,1121.70998,676.452767,1.8698436893229529,1264.85625,2877.1380000000004,276.012,2.3264195260168763,8877583.799999999
Dry Van,16,Columbus,Los Angeles,0.22,40.8,Consumer Goods,10984.64642429,3651.59246,911.5267279999999,1.7195132099297037,1568.4187500000003,12573.378,898.524,3.0646103371568474,2216478.6
Refrigerated,14,Minneapolis,Houston,0.21,21.1,Consumer Goods,9141.247032610001,1956.95744,477.34020100000004,2.132364790075579,1015.725,6856.902,459.648,3.0757950464165433,6737776.2
Dry Van,15,Kansas City,Indianapolis,0.19,8.8,Food/Beverage,9787.16256749,835.24746,796.828805,2.072430727450923,1661.11875,2213.406,177.498,2.538929001951111,8540033.4
Dry Van,19,Portland,Columbus,0.34,40.5,Food/Beverage,9676.48602921,3752.98088,978.9070260000001,1.8889136183398891,1847.175,10042.866,1427.184,2.3711583630556627,5063351.399999999
Refrigerated,3,Las Vegas,Dallas,0.28,22.4,Consumer Goods,11425.53820793,1977.87886,1487.287589,1.932502027521457,2872.2000000000003,4117.356,619.416,1.8902158648887122,3195144.0
Dry Van,17,Houston,Memphis,0.29,9.8,Electronics,17196.14033907,896.40238,1231.015332,1.7260349605458856,2135.6437499999997,1931.1840000000002,290.754,2.1810183056408214,5382151.2
Refrigerated,25,Charlotte,Portland,0.31,42.7,Electronics,5408.18182751,4227.73618,2239.4485560000003,1.77434544738879,3991.35,14280.047999999999,1465.866,3.0086867908583645,6197556.6
Refrigerated,4,Portland,Seattle,0.24,3.4,Electronics,15169.036037540001,268.75978,950.894992,1.7782089654753381,1725.5625,821.862,72.14399999999999,2.706699640846558,1532833.2
Dry Van,12,Houston,Portland,0.28,37.0,Food/Beverage,15468.860594110001,3392.48872,2738.365594,1.8217973746569063,4949.306250000001,10388.196,1062.432,2.740253768625648,1261787.4
Dry Van,13,Columbus,Kansas City,0.24,13.4,Retail,5828.6619545,1145.85008,266.49286400000005,1.7262000681564216,460.0125,2572.0919999999996,307.584,2.1698335963811255,6149113.2
Refrigerated,13,Miami,Seattle,0.18,52.9,General,9695.08331638,5054.93694,705.221883,2.078374601430228,1465.7062500000002,8172.521999999999,1017.6839999999999,1.8454770278499257,5433570.0
Dry Van,25,New York,Columbus,0.24,8.7,Retail,10649.441662860001,880.30898,229.01730500000002,1.6821163361432445,385.2375,1762.452,236.304,1.8902158648887122,8484199.2
Refrigerated,2,Las Vegas,New York,0.21,47.9,General,18761.94120031,4121.51974,2785.304678,1.9514068489278569,5369.85,6294.221999999999,968.0579999999999,1.7000758074738713,2148598.8
Refrigerated,2,Dallas,New York,0.32,29.8,Automotive,4963.661304910001,2536.31984,963.386845,1.7957103721921803,1755.7875000000001,6485.346,907.776,2.8409161519629165,4938679.8
Refrigerated,6,Kansas City,Miami,0.25,25.5,Automotive,19060.404979770003,2299.74686,486.803726,1.9946650428883528,971.0062500000001,7176.078,643.05,2.807362024183827,5439272.399999999
Refrigerated,22,Detroit,Houston,0.33,21.0,Automotive,5438.11892393,2045.4711399999999,1017.139667,1.854984004374691,1766.9437500000001,3956.9939999999997,754.9739999999999,2.2593112704586975,2903895.0
Dry Van,5,Columbus,Philadelphia,0.16,7.8,Automotive,14257.315373840001,766.04584,584.845845,1.7078731233868985,998.85,1679.904,137.088,2.3040501074974835,7441686.0
Dry Van,2,Kansas City,Miami,0.25,24.9,Retail,11638.27302946,2299.74686,591.281042,1.9149180669993475,1132.2562500000001,6456.672,643.05,2.807362024183827,7546455.0
Dry Van,25,Las Vegas,Dallas,0.28,19.9,Food/Beverage,12784.50094845,1977.87886,1726.5255009999998,1.9863683854589067,3418.51875,3761.622,619.416,1.8902158648887122,6112328.399999999
Dry Van,5,Philadelphia,Minneapolis,0.34,18.9,Consumer Goods,13818.23795968,1818.5542,1698.1349260000002,1.7948848341394987,3046.8,3768.984,691.56,2.02443237600507,7757274.6
Refrigerated,20,Houston,Seattle,0.34,37.4,Consumer Goods,10967.8635066,3495.48648,2015.352284,1.8429724257081794,3660.075,6212.826,1329.264,1.9796935389662844,2219725.8
Refrigerated,13,Portland,Columbus,0.34,45.3,General,13761.08532106,3752.98088,1365.775928,1.8705041197650982,2546.5125,9486.702000000001,1427.184,2.3711583630556627,545509.7999999999
Refrigerated,7,Portland,Columbus,0.34,43.1,Consumer Goods,5265.300230960001,3752.98088,1616.3700700000002,1.9239989855788409,3109.9125,10121.472,1427.184,2.3711583630556627,836555.4
Dry Van,8,Memphis,Minneapolis,0.34,14.5,General,19124.36150394,1293.90936,1262.434235,2.0258703812797028,2455.21875,2327.4719999999998,492.048,1.8231076093305327,7131349.8
Refrigerated,10,Minneapolis,Los Angeles,0.3,33.8,General,15877.547319480002,2814.73566,575.38232,2.140289955381319,1231.4812499999998,7846.325999999999,944.46,2.661960803807772,2568384.0
Dry Van,22,New York,Columbus,0.24,9.6,Retail,15676.60589957,880.30898,747.618475,1.8096619652824923,1338.5625,1814.598,236.304,1.8902158648887122,4555576.8
Refrigerated,1,Minneapolis,Los Angeles,0.3,31.2,Consumer Goods,7977.3290111900005,2814.73566,192.677369,1.6301074388243282,314.08124999999995,6937.794,944.46,2.661960803807772,5255969.399999999
Dry Van,10,Houston,Memphis,0.29,10.6,Automotive,7143.172642760001,896.40238,2993.880769,1.9282917834527828,5814.73125,1693.8899999999996,290.754,2.1810183056408214,6869259.0
Dry Van,21,Las Vegas,Dallas,0.28,21.5,Automotive,7099.174182870001,1977.87886,1291.203351,2.00358085385731,2578.6124999999997,3578.4719999999998,619.416,1.8902158648887122,7441686.0
Dry Van,12,Chicago,Los Angeles,0.29,35.5,General,7769.13011336,3223.5080199999998,1355.17678,1.8346757682787331,2568.16875,8413.884,1045.566,2.8521008612226124,2751739.1999999997
Refrigerated,10,Chicago,Charlotte,0.28,11.1,Food/Beverage,5954.30704099,1086.3045,2239.8270970000003,1.8184539455435476,4074.0750000000003,2212.218,340.2,2.3823430723153587,6740595.0
Dry Van,17,Portland,Seattle,0.24,3.2,Retail,13866.77234327,268.75978,1118.588655,2.0872904123991853,2314.03125,742.4279999999999,72.14399999999999,2.706699640846558,703391.4
Refrigerated,14,Miami,Philadelphia,0.32,21.1,Electronics,5280.7223715400005,1890.9745,1799.962455,2.015592432523822,3619.125,4638.923999999999,676.8,2.7738078964047372,3335938.1999999997
Refrigerated,3,New York,Columbus,0.24,10.0,Consumer Goods,15013.00026226,880.30898,1744.695469,1.996893995630592,3402.4125,1903.2299999999998,236.304,1.8902158648887122,836555.4
Refrigerated,1,Columbus,Kansas City,0.24,13.5,Consumer Goods,14307.66412691,1145.85008,1178.0195920000003,1.9572681691018938,2289.65625,2217.654,307.584,2.1698335963811255,6406174.8
Dry Van,2,Atlanta,Chicago,0.19,12.4,Automotive,7428.93583586,1089.52318,287.69116,1.9718801926343512,567.3000000000001,1947.006,231.534,1.9014005741484086,457657.2
Refrigerated,2,New York,Columbus,0.24,10.7,Retail,6205.1436216,880.30898,489.832054,2.065000884976792,1011.50625,1741.7699999999998,236.304,1.8902158648887122,2535388.1999999997
Dry Van,25,Seattle,Charlotte,0.34,50.5,Retail,14014.64345589,4221.29882,669.639029,2.0154686018159196,1402.8562499999998,13085.063999999998,1605.276,2.762623187145041,3952711.8
Dry Van,21,Minneapolis,Atlanta,0.33,16.3,Retail,8999.2726208,1680.15096,1090.1980800000001,2.055342089760422,2241.4875,3935.4120000000003,620.136,2.3264195260168763,1603686.5999999999
Refrigerated,25,Kansas City,Indianapolis,0.19,10.1,Consumer Goods,14157.071460070001,835.24746,942.56709,2.0142302947368975,1889.7375,2424.42,177.498,2.538929001951111,6424878.6
Refrigerated,23,Memphis,Los Angeles,0.25,28.2,Electronics,8316.61610395,2961.1856,2242.476884,1.8355425832340486,4147.799999999999,5985.378000000001,828.0,2.0691712130438566,2790739.8
Refrigerated,25,Dallas,Indianapolis,0.17,14.8,Retail,8194.14616405,1413.00052,,,,3470.6159999999995,268.66799999999995,2.1810183056408214,7552726.199999999
Refrigerated,7,Houston,Seattle,0.34,36.3,Consumer Goods,12036.980722690001,3495.48648,1430.88498,2.187345624384149,3129.8812499999995,7303.590000000001,1329.264,1.9796935389662844,6406174.8
Dry Van,20,Las Vegas,New York,0.21,45.9,Electronics,16598.75918778,4121.51974,917.583384,1.9899594759880699,1799.41875,7541.171999999999,968.0579999999999,1.7000758074738713,1345703.4
Dry Van,23,Kansas City,Los Angeles,0.19,28.7,Food/Beverage,9575.788523070001,2505.74238,1312.780188,1.8772735317970843,2452.5937500000005,6299.73,532.494,2.2481265611990007,8625088.799999999
Dry Van,3,Charlotte,Memphis,0.23,10.8,Automotive,7233.89111676,960.77598,600.744567,1.8884182955082804,1135.51875,2547.3419999999996,247.158,2.6060372575092896,1876755.5999999999
Dry Van,13,Denver,Kansas City,0.29,9.9,Retail,7582.703649290001,1029.9776,1341.170763,1.9053418255882453,2578.1062500000003,2507.4359999999997,334.08,2.4494513278735384,703391.4
Refrigerated,22,Atlanta,Chicago,0.19,13.0,Automotive,7445.718753550001,1089.52318,928.939614,1.7831621937914255,1716.975,2097.864,231.534,1.9014005741484086,3410206.1999999997
Dry Van,6,Phoenix,Denver,0.21,11.3,Retail,15311.917634090001,1083.08582,1350.634288,1.8870148808187224,2618.925,1817.73,254.394,1.9014005741484086,8808463.799999999
Refrigerated,11,Phoenix,Kansas City,0.19,20.5,Automotive,8682.21155417,1937.64536,404.66032900000005,2.0407300662279644,825.80625,4123.89,411.768,2.3935277815750555,7473452.399999999
Dry Van,18,Houston,Detroit,0.32,22.6,Automotive,11090.787038870001,2045.4711399999999,1539.526247,1.9608179827284227,2998.0312499999995,5790.276000000001,732.096,2.6060372575092896,6681661.2
Dry Van,5,Miami,Dallas,0.17,21.5,Consumer Goods,15313.732003570001,2053.51784,1370.31842,1.6920227927754194,2319.5249999999996,4571.568,390.45599999999996,2.6060372575092896,8241625.8
Dry Van,24,Denver,Kansas City,0.29,12.8,Automotive,8593.76104202,1029.9776,2690.669428,1.9021387379438426,5296.29375,2603.232,334.08,2.4494513278735384,8970256.799999999
Refrigerated,28,Memphis,Minneapolis,0.34,16.6,Consumer Goods,17725.936227230002,1293.90936,2301.150739,1.9304712039118614,4349.7375,2108.196,492.048,1.8231076093305327,1475753.4
Dry Van,19,Kansas City,Portland,0.18,28.2,Consumer Goods,6330.33511572,2764.84612,221.825026,1.908974193020043,423.45,6717.581999999999,556.632,2.762623187145041,6424878.6
Dry Van,6,Denver,Kansas City,0.29,12.3,General,13442.20988495,1029.9776,827.869167,2.0355291764960723,1743.91875,2634.498,334.08,2.4494513278735384,5433570.0
Dry Van,14,Houston,Detroit,0.32,19.6,Consumer Goods,19060.404979770003,2045.4711399999999,852.852873,1.860432555522387,1562.2125,5799.168000000001,732.096,2.6060372575092896,4782074.399999999
Refrigerated,12,Phoenix,Kansas City,0.19,20.1,Consumer Goods,9362.60010917,1937.64536,2334.8408879999997,1.9936743972251356,4556.043750000001,4025.808,411.768,2.3935277815750555,1475753.4
Dry Van,9,Columbus,Philadelphia,0.16,7.5,Automotive,16933.96394921,766.04584,1037.959422,2.081594199835685,2144.0437500000003,1902.42,137.088,2.3040501074974835,7473452.399999999
Refrigerated,10,Charlotte,Seattle,0.18,41.8,Electronics,19821.532976630002,4221.29882,987.99201,1.785638807949469,1805.7749999999999,12866.094,849.852,2.6731455130674684,8983078.2
Dry Van,16,Philadelphia,Minneapolis,0.34,20.4,Automotive,10556.90881938,1818.5542,463.33418400000005,2.1229536562750133,983.64375,3859.758,691.56,2.02443237600507,4181185.8
Refrigerated,20,Charlotte,Portland,0.31,53.7,Consumer Goods,17269.62230301,4227.73618,1824.56762,1.7517917477895393,3181.1625,13117.158,1465.866,3.0086867908583645,836555.4
Refrigerated,4,Philadelphia,Minneapolis,0.34,17.2,Retail,13910.31721079,1818.5542,316.838817,1.9971416570463965,632.7750000000001,3893.958,691.56,2.02443237600507,2269893.6
Refrigerated,18,Houston,Memphis,0.29,10.5,Electronics,7079.66971096,896.40238,2600.57667,1.8662113218911558,4914.6375,2235.96,290.754,2.1810183056408214,8983078.2
Refrigerated,6,Dallas,New York,0.32,27.9,Retail,14993.042197980001,2536.31984,930.453778,1.8553142195957637,1779.16875,7113.78,907.776,2.8409161519629165,2269893.6
Refrigerated,5,Memphis,Los Angeles,0.25,33.0,Food/Beverage,16328.41813526,2961.1856,1106.0968020000003,1.9732010535186415,2225.5125000000003,6946.776000000001,828.0,2.0691712130438566,4737655.8
Refrigerated,26,Minneapolis,Atlanta,0.33,20.1,General,17011.07465211,1680.15096,600.744567,1.8544886815430823,1117.5749999999998,3980.879999999999,620.136,2.3264195260168763,2537137.8
Refrigerated,27,Denver,Kansas City,0.29,11.2,Retail,17025.58960795,1029.9776,2795.525285,1.916734250715246,5209.44375,2398.878,334.08,2.4494513278735384,3898186.1999999997
Dry Van,26,Miami,Dallas,0.17,23.2,Food/Beverage,8163.755475260001,2053.51784,660.554045,2.027356349774529,1339.18125,4622.8859999999995,390.45599999999996,2.6060372575092896,4714889.399999999
Refrigerated,11,Charlotte,Denver,0.16,29.6,Electronics,12378.535777300001,2508.96106,987.2349279999999,1.979640250329555,1889.5875,4030.379999999999,448.99199999999996,1.7336299352529607,5022986.399999999
Dry Van,12,Las Vegas,Los Angeles,0.33,4.6,Retail,5087.94561429,421.64708,1396.81629,1.808671319619275,2540.41875,1105.8300000000002,155.628,2.941578535300185,2535388.1999999997
Refrigerated,24,Miami,Seattle,0.18,58.5,Food/Beverage,14005.11801612,5054.93694,1972.9556920000002,1.9695026430426292,3843.50625,9289.458,1017.6839999999999,1.8454770278499257,182953.8
Dry Van,24,Kansas City,Charlotte,0.3,14.7,Food/Beverage,6138.46554321,1482.20214,330.84483400000005,1.6504156749202858,546.0375,4382.262,497.34000000000003,2.740253768625648,6857148.6
Dry Van,18,Minneapolis,Atlanta,0.33,17.4,General,13827.30980708,1680.15096,588.631255,1.6618081000472866,978.1875000000001,3799.673999999999,620.136,2.3264195260168763,4715785.8
Refrigerated,20,Columbus,Portland,0.34,42.1,Retail,19226.41978719,3752.98088,665.8536190000001,1.8004984928977308,1198.875,12294.630000000001,1427.184,3.0086867908583645,8808463.799999999
Dry Van,5,Charlotte,Memphis,0.23,9.8,Food/Beverage,13256.69060562,960.77598,,,,2536.506,247.158,2.6060372575092896,8683200.0
Refrigerated,11,Miami,Denver,0.28,32.3,Automotive,14611.11742244,3192.93056,1385.46006,1.7927384352025277,2458.55625,6272.099999999999,999.9359999999999,1.9237699926678016,6869259.0
Dry Van,11,Philadelphia,Seattle,0.17,52.6,Automotive,19082.631005900002,4391.88886,,,,13011.767999999998,835.074,2.79617731492413,3056297.4
Dry Van,8,Chicago,Portland,0.19,36.1,Automotive,15185.818955230001,3246.03878,2323.484658,2.0343899339833733,4702.5,7266.329999999999,689.814,2.0579865037841603,523485.0
Dry Van,22,Miami,Philadelphia,0.32,23.6,Automotive,17273.25104197,1890.9745,,,,5697.108,676.8,2.7738078964047372,7365164.399999999
Dry Van,23,Minneapolis,Atlanta,0.33,18.9,Automotive,18515.6405434,1680.15096,353.935835,1.7301626508092913,612.375,3628.1700000000005,620.136,2.3264195260168763,6908578.2
Refrigerated,24,Kansas City,Charlotte,0.3,15.1,Electronics,6317.18093699,1482.20214,1619.398398,1.949920880433031,3190.70625,3715.073999999999,497.34000000000003,2.740253768625648,1532833.2
Dry Van,15,Philadelphia,New York,0.15,1.9,Retail,5372.34803028,148.05928,1240.1003160000002,1.9196236338996302,2388.4125,424.116,24.840000000000003,3.12053388345533,1603686.5999999999
Refrigerated,25,Dallas,Denver,0.15,15.8,Consumer Goods,14888.262360510002,1226.31708,1243.5071850000002,1.9334101193794067,2509.9875,3258.6119999999996,205.73999999999998,2.9303938260404885,6628615.2
Refrigerated,24,Houston,Memphis,0.29,10.0,Automotive,13025.81208929,896.40238,1992.639824,1.9304712039118614,3854.175,1727.2440000000001,290.754,2.1810183056408214,2314274.4
Dry Van,24,Seattle,Indianapolis,0.33,42.1,General,18159.57053295,3455.25298,,,,10553.346,1275.3179999999998,2.7738078964047372,2537137.8
Refrigerated,23,Las Vegas,New York,0.21,50.6,Food/Beverage,15764.60281935,4121.51974,1676.9366300000002,1.85151674455343,3087.1125,6564.059999999999,968.0579999999999,1.7000758074738713,6112328.399999999
Refrigerated,13,Dallas,New York,0.32,30.3,Consumer Goods,19293.097865580003,2536.31984,1711.00532,1.8501958836691401,3130.7625000000003,7406.784,907.776,2.8409161519629165,3195144.0
Refrigerated,27,Houston,Detroit,0.32,20.9,Electronics,13122.880856470001,2045.4711399999999,1280.982744,1.6964806982598977,2178.1874999999995,4629.599999999999,732.096,2.6060372575092896,1532833.2
