load_type,pieces,origin_city,destination_city,fuel_surcharge_rate,actual_duration_hours,primary_freight_type,weight_kg,distance_km,fuel_quantity_liters,avg_fuel_price_aud_per_liter,total_fuel_cost_aud,revenue_aud,fuel_surcharge_aud,base_rate_per_km_aud,annual_revenue_potential_aud
Dry Van,21,Kansas City,Los Angeles,0.19,28.3,Automotive,12962.30915749,2505.74238,228.638764,1.705396509228855,389.925,4893.152249999999,510.30674999999997,2.154454621149042,1782730.575
Dry Van,17,Philadelphia,New York,0.15,1.6,Retail,11328.469440750001,148.05928,674.560062,2.1680280339514084,1462.4625,498.83549999999997,23.805,2.9905116383113572,4583333.625
Refrigerated,23,Kansas City,Charlotte,0.3,18.5,Electronics,4604.86974024,1482.20214,1300.288335,1.8282365714678197,2357.775,3568.611,476.6175,2.6260765282662457,5056428.675
Refrigerated,15,Philadelphia,Seattle,0.17,50.9,Automotive,11628.747589690001,4391.88886,1983.55484,1.9816628185586238,3979.1625000000004,11332.542749999999,800.2792499999999,2.6796699268022914,961684.0499999999
Dry Van,16,Kansas City,Atlanta,0.27,12.8,Automotive,8230.43355365,1250.45718,1332.842861,1.9097997310727237,2520.88125,2863.1032499999997,361.88775,2.5188897311941543,1366955.5499999998
Dry Van,20,Atlanta,Miami,0.22,14.3,Automotive,5749.736882120001,1121.70998,1104.582638,1.963707365912807,2169.6749999999997,2127.546,264.51149999999996,2.2294853790995064,3268114.275
Dry Van,21,Memphis,Los Angeles,0.25,35.0,Automotive,18876.70006992,2961.1856,927.0469089999999,1.8163488235092102,1694.71875,6441.288,793.4999999999999,1.982955745833696,903537.7499999999
Dry Van,19,Denver,Kansas City,0.29,10.3,Electronics,6416.51766602,1029.9776,1478.959687,2.0564152892289074,3070.3499999999995,2424.2287499999993,320.15999999999997,2.3473908558788072,1468965.15
Dry Van,22,Denver,Kansas City,0.29,12.6,Retail,18651.26466203,1029.9776,3663.141257,1.975418212860128,7378.48125,2343.4815,320.15999999999997,2.3473908558788072,6685047.749999999
Refrigerated,16,Columbus,Portland,0.34,40.7,Automotive,7837.62256123,3752.98088,397.089509,1.701433926575985,675.61875,10087.455,1367.7179999999998,2.883324841239266,7058282.55
Dry Van,5,Dallas,Indianapolis,0.17,16.5,Automotive,12336.35168689,1413.00052,1663.309154,1.7506359945157854,2932.40625,2982.2834999999995,257.47349999999994,2.090142542905787,501673.12499999994
Dry Van,28,Charlotte,Denver,0.16,27.0,Retail,7593.136273800001,2508.96106,334.63024400000006,1.763844603358685,590.23125,4589.17275,430.28399999999993,1.6613953546174207,4025332.3499999996
Refrigerated,9,Kansas City,Miami,0.25,29.4,Electronics,9544.490649540001,2299.74686,,,,5467.094249999999,616.2562499999999,2.6903886065095004,718557.375
Refrigerated,5,Atlanta,Chicago,0.19,11.1,Electronics,9683.28991476,1089.52318,327.437965,1.6504156749202858,540.4125,2112.10725,221.88674999999998,1.822175550225558,8608783.274999999
Dry Van,13,Philadelphia,New York,0.15,1.5,Electronics,4698.309768460001,148.05928,2014.2166610000002,1.9703942241395254,3884.2499999999995,482.79299999999995,23.805,2.9905116383113572,486525.89999999997
Dry Van,8,Kansas City,Los Angeles,0.19,26.3,Retail,8028.584949,2505.74238,1279.090039,1.6650276984527435,2125.25625,6046.79775,510.30674999999997,2.154454621149042,3869042.175
Dry Van,26,Chicago,Los Angeles,0.29,33.6,Retail,16537.977810200002,3223.5080199999998,746.482852,2.0105153734998322,1500.80625,10043.950499999997,1002.00075,2.7332633253383367,2429747.025
Dry Van,23,Dallas,Denver,0.15,14.9,Food/Beverage,14844.26390062,1226.31708,328.19504700000005,2.0635149164819664,677.2312499999999,3560.124,197.16749999999996,2.8082940832888013,6422759.774999999
Refrigerated,2,Las Vegas,Los Angeles,0.33,4.1,Electronics,4728.70045725,421.64708,2563.1011110000004,1.8454738060078033,4687.3125,1243.84575,149.1435,2.8190127629960107,3196940.775
Dry Van,15,Kansas City,Atlanta,0.27,15.2,Retail,9197.94607886,1250.45718,1120.102819,1.81461519359858,2029.7062499999997,2797.8464999999997,361.88775,2.5188897311941543,8510784.299999999
Refrigerated,27,Houston,Seattle,0.34,39.3,Automotive,13124.695225950001,3495.48648,1152.657345,1.9703942241395254,2218.66875,5649.2715,1273.878,1.8972063081760226,2217846.3
Refrigerated,25,New York,Columbus,0.24,9.4,Electronics,17150.78110207,880.30898,,,,1785.0817499999998,226.458,1.8114568705183491,3971803.8749999995
Dry Van,21,Chicago,Portland,0.19,33.3,Food/Beverage,8483.084503740001,3246.03878,1307.859155,1.915908712662565,2518.05,6035.257499999999,661.07175,1.9722370661264867,175330.72499999998
Dry Van,22,Phoenix,Denver,0.21,12.2,Electronics,9951.363005430001,1083.08582,381.947869,1.7653305718535113,674.26875,2101.34325,243.79424999999998,1.822175550225558,7476108.6
Dry Van,24,Kansas City,Atlanta,0.27,13.4,Automotive,7938.773659740001,1250.45718,1723.497173,2.0091945126155424,3493.4624999999996,3613.392,361.88775,2.5188897311941543,8346985.199999999
Dry Van,15,Chicago,Las Vegas,0.26,27.6,General,16037.665426090001,2814.73566,3024.921131,2.014395402347434,6079.612500000001,7305.875249999999,784.4264999999999,2.583201809437409,8222688.6
Refrigerated,2,Columbus,Portland,0.34,45.3,Retail,13881.287299110001,3752.98088,603.0158130000001,1.9495906652119586,1175.625,9269.529,1367.7179999999998,2.883324841239266,1042312.2749999999
Dry Van,26,Minneapolis,Atlanta,0.33,16.8,Automotive,14890.98391473,1680.15096,,,,3371.90925,594.2969999999999,2.2294853790995064,5983171.125
Dry Van,16,Chicago,Las Vegas,0.26,31.5,Automotive,9308.16902477,2814.73566,464.469807,2.0070481136785707,932.2125,6520.03425,784.4264999999999,2.583201809437409,5139754.8
Dry Van,9,Las Vegas,Los Angeles,0.33,4.6,Retail,13289.80284863,421.64708,291.85511099999997,1.6548735804047645,482.98125,1126.5975,149.1435,2.8190127629960107,8496637.575
Refrigerated,1,Houston,Portland,0.28,42.5,Electronics,8277.15356776,3392.48872,529.200318,1.846068193405734,976.93125,9786.080249999999,1018.164,2.6260765282662457,1800844.7999999998
Refrigerated,24,Las Vegas,Los Angeles,0.33,4.2,General,13825.949029970001,421.64708,927.0469089999999,1.8854463585186279,1703.9249999999997,1317.15825,149.1435,2.8190127629960107,6990786.749999999
Dry Van,25,Kansas City,Indianapolis,0.19,9.8,Consumer Goods,16736.65126826,835.24746,2276.9241150000003,1.8550665581799595,4232.643749999999,1749.5984999999998,170.10224999999997,2.433140293536481,8079448.05
Refrigerated,11,Philadelphia,Seattle,0.17,48.4,Consumer Goods,9309.07620951,4391.88886,1421.4214550000002,1.9164040354941736,2698.5375,12156.557999999999,800.2792499999999,2.6796699268022914,6457035.524999999
Dry Van,8,Atlanta,Chicago,0.19,13.6,Retail,4687.877143950001,1089.52318,1754.5375350000002,2.0188120309292783,3563.3625,2034.17175,221.88674999999998,1.822175550225558,7232019.374999999
Refrigerated,25,New York,Philadelphia,0.17,1.9,Automotive,16513.93741459,148.05928,,,,282.83099999999996,26.979,1.7257074328606756,3880437.525
Dry Van,27,Kansas City,Indianapolis,0.19,9.3,Food/Beverage,10701.60478541,835.24746,583.7102219999999,1.9225955708892828,1122.075,1773.0584999999999,170.10224999999997,2.433140293536481,6422759.774999999
Refrigerated,28,Columbus,Los Angeles,0.22,41.1,Electronics,12504.63445616,3651.59246,302.45425900000004,1.8970864450614333,573.7874999999999,12108.8445,861.0854999999999,2.936918239775312,6199713.824999999
Dry Van,23,Dallas,New York,0.32,26.2,Consumer Goods,19159.28811643,2536.31984,434.565068,1.8782641774603013,816.225,6673.058999999999,869.952,2.722544645631128,337958.55
Refrigerated,19,Detroit,Houston,0.33,25.8,Automotive,5167.77787141,2045.4711399999999,1110.260753,1.9504162032646395,2133.09375,4496.36775,723.5167499999999,2.1651733008562517,8596496.1
Refrigerated,7,Portland,Seattle,0.24,2.7,General,4853.89195137,268.75978,1449.0549480000002,1.8634044925120394,2616.65625,779.0617499999998,69.13799999999999,2.593920489144618,5581817.1
Refrigerated,4,Charlotte,Denver,0.16,29.9,General,12770.43958498,2508.96106,,,,4545.42675,430.28399999999993,1.6613953546174207,8132367.6
Refrigerated,26,Houston,Detroit,0.32,21.9,Automotive,17495.51130327,2045.4711399999999,439.10756000000003,2.130383498749145,935.475,5712.303,701.592,2.497452371779736,267552.675
Dry Van,1,Chicago,Los Angeles,0.29,37.0,Electronics,9183.88471539,3223.5080199999998,1543.690198,1.9588366914019881,3068.8124999999995,7641.24975,1002.00075,2.7332633253383367,371225.175
Dry Van,2,Philadelphia,Indianapolis,0.28,11.5,General,10121.913736550001,1078.2578,549.262991,2.1254302704330574,1167.4125000000001,2491.0207499999997,323.60999999999996,2.218766699392297,4852945.949999999
Refrigerated,20,Columbus,Philadelphia,0.16,8.0,Electronics,18713.406816720002,766.04584,766.1669840000001,1.8081759967876663,1414.4624999999999,1674.3194999999998,131.37599999999998,2.208048019685088,2389319.925
Refrigerated,6,Miami,Denver,0.28,31.5,Retail,16997.013288640002,3192.93056,1088.6839160000002,2.0263657041113117,2207.71875,5080.849499999999,958.2719999999999,1.8436129096399765,3869042.175
Dry Van,21,Kansas City,Miami,0.25,22.3,Retail,5342.864526230001,2299.74686,1741.667141,1.91128569956755,3271.63125,7054.422,616.2562499999999,2.6903886065095004,3869042.175
Refrigerated,27,Chicago,Charlotte,0.28,10.8,General,11337.99488052,1086.3045,1945.322199,1.9463710668065015,3799.33125,2770.1775000000002,326.025,2.283078777635552,7154922.225
Refrigerated,15,Miami,Seattle,0.18,54.3,Electronics,6099.00300702,5054.93694,1172.3414770000002,1.9172295735468547,2251.36875,8694.689999999999,975.2804999999998,1.768582151689512,3196940.775
Dry Van,4,Columbus,Kansas City,0.24,11.6,Automotive,11421.455876600001,1145.85008,1546.718526,2.0419683733069864,3120.825,2592.5542499999997,294.768,2.079423863198578,4165695.5999999996
Dry Van,3,Charlotte,Portland,0.31,47.5,Automotive,15165.86089095,4227.73618,1019.032372,1.943894452648458,2020.5937500000002,10428.57375,1404.78825,2.883324841239266,2336974.8
Refrigerated,2,Minneapolis,Atlanta,0.33,17.4,Automotive,4784.492318760001,1680.15096,1341.1707629999999,1.9464536206117697,2590.6312500000004,3242.6549999999997,594.2969999999999,2.2294853790995064,7058282.55
Dry Van,20,Seattle,Indianapolis,0.33,42.5,Retail,14101.733190930001,3455.25298,308.510915,1.667256651194983,514.36875,8302.4595,1222.1797499999998,2.658232567387873,2175314.6999999997
Refrigerated,12,Minneapolis,Atlanta,0.33,17.0,General,9408.86653091,1680.15096,1948.7290680000003,1.8772735317970843,3620.98125,3820.754249999999,594.2969999999999,2.2294853790995064,522780.225
Dry Van,6,Houston,Detroit,0.32,21.4,Electronics,17616.16687369,2045.4711399999999,402.01054200000004,2.0204218301320065,812.2312499999999,4438.71825,701.592,2.497452371779736,3544005.5999999996
Dry Van,3,Dallas,New York,0.32,27.5,Automotive,5877.64993046,2536.31984,3367.122195,1.919375972483826,6407.718749999999,6228.12975,869.952,2.722544645631128,8596496.1
Dry Van,23,Seattle,Houston,0.26,37.7,Retail,14796.636701770001,3495.48648,859.6666110000001,1.869348366491344,1614.3000000000002,6856.8232499999995,974.1419999999999,2.0258304646625325,1042312.2749999999
Refrigerated,13,Dallas,New York,0.32,31.4,Automotive,13267.576822500001,2536.31984,,,,7744.352999999998,869.952,2.722544645631128,3268114.275
Refrigerated,4,Miami,Philadelphia,0.32,20.9,General,9265.98493436,1890.9745,878.2151200000001,1.858946587027561,1617.3374999999999,5306.876249999998,648.5999999999999,2.658232567387873,522780.225
Dry Van,28,Las Vegas,Dallas,0.28,24.5,Food/Beverage,8756.14711048,1977.87886,1205.2745439999999,1.915413389830956,2257.725,3511.49625,593.607,1.8114568705183491,4852378.425
Dry Van,24,Las Vegas,New York,0.21,44.0,Retail,17843.41665106,4121.51974,683.645046,2.1036360658422733,1446.5812499999997,6558.57075,927.7222499999998,1.6292393154957934,6685047.749999999
Refrigerated,6,Kansas City,Miami,0.25,24.5,Automotive,15409.893586010001,2299.74686,419.80196900000004,1.979805357940091,831.1312499999999,6339.49575,616.2562499999999,2.6903886065095004,1798557.45
Dry Van,1,Houston,Seattle,0.34,37.7,Food/Beverage,13493.91941513,3495.48648,,,,5749.080000000001,1273.878,1.8972063081760226,408400.64999999997
Refrigerated,24,Houston,Memphis,0.29,11.0,Retail,20217.972708010002,896.40238,290.719488,1.9441421140642623,565.1999999999999,2007.762,278.63925,2.090142542905787,3869042.175
Refrigerated,5,Minneapolis,Houston,0.21,20.9,Consumer Goods,8960.263676980001,1956.95744,350.52896599999997,1.9510766337067849,683.90625,6307.203749999999,440.496,2.9476369194825205,5233016.925
Refrigerated,14,Detroit,Houston,0.33,21.3,General,11224.14319565,2045.4711399999999,522.765121,1.6523969662467208,863.8125,4744.922999999999,723.5167499999999,2.1651733008562517,5581817.1
Dry Van,5,Houston,Memphis,0.29,9.0,Electronics,7102.34932946,896.40238,2219.0073420000003,1.8827220829447797,4285.6875,1656.0862499999996,278.63925,2.090142542905787,1289632.4249999998
Dry Van,24,Miami,Dallas,0.17,21.5,Food/Beverage,12304.60022099,2053.51784,384.976197,2.014477956152702,775.51875,5825.894249999999,374.18699999999995,2.497452371779736,3010125.0
Dry Van,7,Dallas,New York,0.32,30.1,Retail,4818.058154140001,2536.31984,881.6219890000001,2.0300806253483765,1740.61875,7351.432499999999,869.952,2.722544645631128,2429747.025
Dry Van,23,Miami,Denver,0.28,37.3,Consumer Goods,16059.891452220001,3192.93056,1044.0160779999999,1.7068824777236813,1779.54375,5835.709499999999,958.2719999999999,1.8436129096399765,8507684.475
Refrigerated,14,Seattle,Houston,0.26,44.3,Retail,9447.87547473,3495.48648,1029.6315200000001,2.0157162632317234,2068.8375,7965.82575,974.1419999999999,2.0258304646625325,4583333.625
Refrigerated,7,Las Vegas,Kansas City,0.24,26.2,Automotive,9765.390133730001,2109.84474,669.2604880000001,1.8738062719758228,1242.3374999999999,5252.211,542.7539999999999,2.9047622006536837,4732901.475
Refrigerated,24,New York,Columbus,0.24,9.7,Retail,13541.546613980001,880.30898,,,,1410.981,226.458,1.8114568705183491,5693604.0
Refrigerated,20,Memphis,Minneapolis,0.34,12.5,General,6846.06964041,1293.90936,343.715228,2.1422712467077543,736.33125,2173.9312499999996,471.546,1.7471447922750938,5581817.1
Dry Van,26,Philadelphia,Indianapolis,0.28,10.9,Automotive,5418.6144520200005,1078.2578,1773.8431260000002,1.73462055629377,3033.4312499999996,2111.2447500000003,323.60999999999996,2.218766699392297,1782730.575
Dry Van,28,Columbus,Philadelphia,0.16,9.2,Food/Beverage,16489.44342661,766.04584,1108.368048,1.858946587027561,2001.7124999999999,1535.1982499999997,131.37599999999998,2.208048019685088,8134644.6
Dry Van,21,Columbus,Portland,0.34,46.6,Retail,12344.062757180001,3752.98088,213.118583,1.7380878161150308,370.42500000000007,12443.89125,1367.7179999999998,2.883324841239266,6685047.749999999
Refrigerated,4,Columbus,Los Angeles,0.22,43.9,Automotive,9833.8825816,3651.59246,893.7353010000002,1.8904821406399832,1691.7000000000003,10963.53075,861.0854999999999,2.936918239775312,2336974.8
Refrigerated,16,Memphis,Minneapolis,0.34,15.0,Electronics,9212.007442330001,1293.90936,566.675877,1.8490401303953863,1032.8249999999998,2431.95675,471.546,1.7471447922750938,3121575.525
Dry Van,9,Portland,Seattle,0.24,3.0,General,12484.22279951,268.75978,940.295844,2.070119220903416,1935.7125,739.9042499999999,69.13799999999999,2.593920489144618,5207171.25
Refrigerated,10,Charlotte,Denver,0.16,28.0,Consumer Goods,8830.989851530001,2508.96106,1411.95793,1.7981869863502236,2532.6,4205.032499999999,430.28399999999993,1.6613953546174207,5918538.824999999
Dry Van,18,Chicago,Charlotte,0.28,10.8,Consumer Goods,15530.549156430001,1086.3045,1078.463309,2.0425462499438636,2258.1375000000003,2365.5959999999995,326.025,2.283078777635552,4582821.3
Refrigerated,5,Portland,Seattle,0.24,3.0,General,13945.69741565,268.75978,,,,777.3022499999998,69.13799999999999,2.593920489144618,5207171.25
Dry Van,22,Minneapolis,Atlanta,0.33,17.4,Automotive,12424.802199040001,1680.15096,1430.1278980000002,1.8505260988902126,2689.5000000000005,3303.3749999999995,594.2969999999999,2.2294853790995064,5381948.25
Dry Van,21,Detroit,Houston,0.33,21.5,Electronics,5917.11246665,2045.4711399999999,1451.704735,2.043371787996544,3022.10625,5028.04725,723.5167499999999,2.1651733008562517,3196940.775
Refrigerated,4,Kansas City,Los Angeles,0.19,29.8,Retail,10414.4808152,2505.74238,1051.208357,1.9415003922956826,2020.7999999999997,5928.669749999999,510.30674999999997,2.154454621149042,8496637.575
Dry Van,24,Atlanta,Chicago,0.19,13.4,Retail,17065.959328880002,1089.52318,869.1301360000001,1.9149180669993475,1759.1625,1782.0974999999996,221.88674999999998,1.822175550225558,8510784.299999999
Refrigerated,25,Charlotte,Memphis,0.23,11.0,Electronics,5532.466136890001,960.77598,1031.9027660000002,1.9664316414866554,2033.6062499999998,2108.295,236.85975,2.497452371779736,1800844.7999999998
Refrigerated,27,New York,Columbus,0.24,10.4,Food/Beverage,7966.89638668,880.30898,718.092277,1.7455176585891619,1253.4375,1398.4229999999998,226.458,1.8114568705183491,5857648.05
Dry Van,21,Chicago,Charlotte,0.28,13.0,General,8546.13384317,1086.3045,564.783172,1.8500307760586039,1044.8625,2459.5049999999997,326.025,2.283078777635552,4519294.725
Dry Van,25,Dallas,Indianapolis,0.17,16.7,Automotive,16024.51124736,1413.00052,1012.9757160000001,1.9897118145722659,1941.05625,2908.16025,257.47349999999994,2.090142542905787,2782899.375
Refrigerated,6,New York,Columbus,0.24,9.8,Food/Beverage,19467.73092803,880.30898,966.4151730000001,1.8975817678930422,1799.4562500000002,1810.64625,226.458,1.8114568705183491,8321399.999999999
Refrigerated,3,Columbus,Portland,0.34,40.8,Food/Beverage,13246.25798111,3752.98088,2446.510483,2.036767483575095,4979.41875,10603.00575,1367.7179999999998,2.883324841239266,8113827.3
Refrigerated,3,Columbus,Philadelphia,0.16,8.7,Retail,20374.91566803,766.04584,622.6999450000001,1.8884182955082804,1196.7,1855.22025,131.37599999999998,2.208048019685088,5011233.675
Refrigerated,25,Seattle,Indianapolis,0.33,42.7,Retail,8228.1655918,3455.25298,1059.9148,2.04444498746503,2177.9812500000003,9870.449999999999,1222.1797499999998,2.658232567387873,8067900.899999999
Dry Van,17,Dallas,New York,0.32,30.4,Electronics,16914.00588493,2536.31984,754.432213,1.7915826819287737,1351.6312500000001,7513.340999999999,869.952,2.722544645631128,2674458.9749999996
Refrigerated,4,Miami,Denver,0.28,32.3,Consumer Goods,6549.8738228,3192.93056,1033.7954710000001,1.8906472482505199,2034.31875,6448.291499999999,958.2719999999999,1.8436129096399765,1414263.6749999998
Dry Van,21,Portland,Detroit,0.2,38.3,Automotive,16058.530675110002,3635.49906,815.755855,1.9867398775826133,1621.2375000000002,6954.647999999999,779.355,2.133017261734624,6583039.874999999
Dry Van,19,Chicago,Los Angeles,0.29,36.8,Food/Beverage,8874.081126680001,3223.5080199999998,698.0296040000001,1.9461234053906973,1358.4562499999997,9853.700249999998,1002.00075,2.7332633253383367,7760509.35
Dry Van,9,Columbus,Kansas City,0.24,14.0,Automotive,5485.74612278,1145.85008,617.778912,1.957515830517698,1227.7312499999998,2382.8632499999994,294.768,2.079423863198578,3880437.525
Refrigerated,26,Chicago,Charlotte,0.28,12.4,Food/Beverage,9422.92789438,1086.3045,1353.284075,1.956029862022872,2570.56875,2524.158,326.025,2.283078777635552,6459736.874999999
Dry Van,3,Houston,Memphis,0.29,11.6,Food/Beverage,7471.573518640001,896.40238,2099.766927,1.8897556671536235,3907.89375,1622.7419999999997,278.63925,2.090142542905787,8321399.999999999
Refrigerated,19,Dallas,Denver,0.15,11.9,Retail,17916.898615000002,1226.31708,607.9368460000001,1.9213572638102612,1168.0687500000001,2989.977,197.16749999999996,2.8082940832888013,8104455.374999999
Refrigerated,27,Denver,Kansas City,0.29,11.4,Food/Beverage,18091.531677450002,1029.9776,1212.088282,1.9775764051978517,2409.3562500000003,2294.319,320.15999999999997,2.3473908558788072,8321399.999999999
Refrigerated,27,Charlotte,Seattle,0.18,51.8,Food/Beverage,15000.299675900002,4221.29882,952.030615,1.8619185240172131,1775.75625,12163.371749999998,814.4415,2.5617644500229906,408400.64999999997
Refrigerated,15,Seattle,Houston,0.26,35.6,Electronics,19876.871245770002,3495.48648,335.765867,2.183383041731279,733.10625,7119.006,974.1419999999999,2.0258304646625325,5484316.649999999
Refrigerated,3,New York,Philadelphia,0.17,1.5,General,6855.14148781,148.05928,612.4793380000001,1.6499203520886774,1010.5500000000001,241.22399999999996,26.979,1.7257074328606756,2621682.5999999996
Dry Van,23,Atlanta,Miami,0.22,11.0,Retail,12759.553368100002,1121.70998,609.45101,1.8772735317970843,1144.9875000000002,2145.9689999999996,264.51149999999996,2.2294853790995064,4365761.1
Refrigerated,11,Las Vegas,Los Angeles,0.33,4.6,Retail,8087.09836473,421.64708,1224.5801350000002,1.9806308959927723,2407.6875,1138.3619999999999,149.1435,2.8190127629960107,5693604.0
Dry Van,2,Minneapolis,Houston,0.21,19.8,Retail,15452.07767642,1956.95744,2219.764424,1.8999345513431831,4072.70625,5098.7895,440.496,2.9476369194825205,5693604.0
Refrigerated,24,Kansas City,Charlotte,0.3,16.0,Retail,4828.03718628,1482.20214,483.396857,1.7529475010632931,847.36875,4145.916749999999,476.6175,2.6260765282662457,4025332.3499999996
Dry Van,2,Kansas City,Indianapolis,0.19,8.6,Consumer Goods,17041.01174853,835.24746,1402.8729460000002,2.108919509379433,2920.10625,1830.5700000000002,170.10224999999997,2.433140293536481,7898224.725
Dry Van,4,Columbus,Minneapolis,0.2,11.9,Retail,15166.31448332,1158.7248,743.4545240000001,1.7257047453248129,1282.9874999999997,3279.17325,248.39999999999998,2.8082940832888013,3551174.6999999997
Refrigerated,23,Atlanta,Chicago,0.19,12.5,Food/Beverage,6411.07455758,1089.52318,1581.922839,1.8313323391653742,2860.44375,1902.675,221.88674999999998,1.822175550225558,3318893.0999999996
Dry Van,19,Columbus,Los Angeles,0.22,41.1,Electronics,10889.39202659,3651.59246,,,,9896.048999999999,861.0854999999999,2.936918239775312,1289632.4249999998
Refrigerated,4,New York,Columbus,0.24,9.9,Automotive,4768.16299344,880.30898,1721.983009,2.0141064640289956,3532.9125,1592.2612499999996,226.458,1.8114568705183491,6620720.774999999
Refrigerated,18,Philadelphia,Indianapolis,0.28,12.9,Food/Beverage,13650.86237515,1078.2578,1014.1113389999999,2.1397946325497106,2175.7687499999997,2158.32,323.60999999999996,2.218766699392297,2586287.3249999997
Dry Van,19,Charlotte,Portland,0.31,48.1,Automotive,6001.0270551,4227.73618,2055.099089,1.798393370863394,3616.2375,11394.57375,1404.78825,2.883324841239266,3880437.525
Refrigerated,4,Charlotte,Portland,0.31,51.1,Electronics,16625.06754524,4227.73618,1074.6778990000003,1.8754573480811854,2016.0375,12824.650499999998,1404.78825,2.883324841239266,3121575.525
Dry Van,24,Dallas,Denver,0.15,15.5,Automotive,14605.674314,1226.31708,1005.4048960000001,1.8004984928977308,1805.3437499999998,3232.9604999999997,197.16749999999996,2.8082940832888013,5139754.8
Dry Van,18,Las Vegas,New York,0.21,50.6,Automotive,12681.535480460001,4121.51974,1139.40841,1.922843232305087,2171.85,7373.460749999999,927.7222499999998,1.6292393154957934,2217846.3
Dry Van,11,Minneapolis,Los Angeles,0.3,31.7,Electronics,12553.62243212,2814.73566,418.287805,1.795049941750035,750.84375,7173.42975,905.1075,2.551045770315781,8608783.274999999
Dry Van,16,Miami,Denver,0.28,40.5,Retail,7299.66201041,3192.93056,1000.862404,2.0872904123991853,2113.06875,5919.3375,958.2719999999999,1.8436129096399765,5458050.074999999
Dry Van,15,Philadelphia,New York,0.15,1.6,Retail,4976.36189127,148.05928,934.617729,1.835418752526146,1715.00625,461.61,23.805,2.9905116383113572,8515576.35
Dry Van,23,Miami,Philadelphia,0.32,18.6,Retail,19083.991783010002,1890.9745,839.982479,1.956277523438676,1665.1875,5158.612499999999,648.5999999999999,2.658232567387873,8130690.899999999
Dry Van,11,Miami,Denver,0.28,39.7,Automotive,14143.0100966,3192.93056,,,,6633.6945,958.2719999999999,1.8436129096399765,501673.12499999994
Dry Van,19,Philadelphia,Seattle,0.17,53.2,Automotive,6242.33819594,4391.88886,1384.324437,1.7499755640736405,2439.13125,13083.227999999997,800.2792499999999,2.6796699268022914,1798557.45
Refrigerated,11,Columbus,Portland,0.34,39.9,Automotive,6216.93702322,3752.98088,,,,10687.202999999998,1367.7179999999998,2.883324841239266,7442426.249999999
Refrigerated,9,Columbus,Kansas City,0.24,12.0,General,17432.915556210002,1145.85008,2014.5952020000002,1.954667724235948,3967.3875,2593.0027499999997,294.768,2.079423863198578,5707219.425
Refrigerated,19,Columbus,Portland,0.34,37.5,Consumer Goods,7188.985472130001,3752.98088,939.1602210000001,1.9443897754800665,1797.84375,11600.762999999997,1367.7179999999998,2.883324841239266,5551410.524999999
Dry Van,18,New York,Columbus,0.24,8.8,Food/Beverage,16382.395627290001,880.30898,1876.806278,1.9286219986738558,3632.08125,1553.4315,226.458,1.8114568705183491,8113827.3
Dry Van,15,Chicago,Las Vegas,0.26,32.7,Consumer Goods,8956.63493802,2814.73566,833.9258229999999,1.905011610367173,1575.9562499999997,6603.93825,784.4264999999999,2.583201809437409,5622128.625
Dry Van,18,Chicago,Portland,0.19,40.7,Retail,11378.364601450001,3246.03878,478.097283,1.8856940199344323,901.5375,6137.60175,661.07175,1.9722370661264867,7232019.374999999
Dry Van,21,Chicago,Los Angeles,0.29,39.6,Retail,13867.679528010001,3223.5080199999998,2985.1743260000003,1.8581210489748798,5633.343749999999,9337.08,1002.00075,2.7332633253383367,4365761.1
Refrigerated,10,Columbus,Los Angeles,0.22,41.2,Automotive,17178.45023664,3651.59246,905.8486130000001,1.733382249214748,1555.5,9969.879,861.0854999999999,2.936918239775312,6403258.649999999
Refrigerated,16,Las Vegas,New York,0.21,44.1,Food/Beverage,12283.281379600001,4121.51974,1697.7563850000001,1.7574054065477716,2953.25625,6364.78425,927.7222499999998,1.6292393154957934,4729278.975
Refrigerated,22,Seattle,Charlotte,0.34,47.8,General,12360.845674870001,4221.29882,1499.4009010000002,1.9005537048826944,2926.40625,9739.88475,1538.3895,2.647513887680664,2282544.15
Refrigerated,24,Seattle,Indianapolis,0.33,33.2,Automotive,10489.323556250001,3455.25298,1949.107609,2.07280221957463,4054.9874999999997,8120.97225,1222.1797499999998,2.658232567387873,8596496.1
Refrigerated,11,Portland,Detroit,0.2,43.3,Electronics,16857.76043105,3635.49906,725.2845560000001,1.6865742416277232,1223.25,6606.405000000001,779.355,2.133017261734624,486525.89999999997
Dry Van,10,Dallas,Denver,0.15,13.8,Food/Beverage,5234.00235743,1226.31708,,,,3557.9159999999997,197.16749999999996,2.8082940832888013,3010125.0
Dry Van,11,Philadelphia,New York,0.15,1.7,Food/Beverage,13227.20710157,148.05928,1170.8273129999998,1.8069376897086442,2104.18125,389.97075,23.805,2.9905116383113572,1403622.15
Refrigerated,17,Columbus,Los Angeles,0.22,46.0,Automotive,14387.04279166,3651.59246,899.034875,1.9146704055835428,1700.75625,9445.9965,861.0854999999999,2.936918239775312,3268114.275
Dry Van,4,Las Vegas,Dallas,0.28,22.1,Food/Beverage,8026.31698715,1977.87886,1640.2181529999998,1.7537730391159743,2883.6375,3760.3102499999995,593.607,1.8114568705183491,6546159.374999999
Dry Van,7,Minneapolis,Atlanta,0.33,20.1,General,16019.06813892,1680.15096,1100.4186870000003,1.9292824291160007,2189.45625,4032.9292499999992,594.2969999999999,2.2294853790995064,6990786.749999999
